time price
1512833438211 14501.67
1512833438534 14083.46
1512833438681 14550.28
1512833438684 14550.27
1512833438851 14550.31
1512833439160 14505.4
1512833439379 14502.01
1512833439470 14484.77
1512833439801 14501.5
1512833439885 14501.01
1512833440979 13730
1512833441018 14502.34
1512833441179 14550.31
1512833441338 14515.96
1512833441537 14550.31
1512833441901 14481.88
1512833442002 14510.03
1512833442310 14511
1512833442535 14510.02
1512833442536 14510.02
1512833442537 14515.98
1512833442757 14400
1512833443183 14550.27
1512833443270 14515.96
1512833443376 14503.61
1512833443949 14501.67
1512833443951 14502.01
1512833443952 14501.01
1512833444155 14481.88
1512833444297 14503.61
1512833444435 14501.86
1512833445056 14501.51
1512833445667 14550.27
1512833445670 14501.86
1512833445802 14501.56
1512833445996 14515.98
1512833446125 14511.02
1512833446271 14502.01
1512833446484 14482.67
1512833446877 14501.68
1512833447343 14449.96
1512833448210 14550.28
1512833448797 14482.67
1512833449477 14550.28
1512833450094 14501.51
1512833450095 14502.01
1512833450114 14501.68
1512833450614 12888
1512833450615 14550.28
1512833450678 14540
1512833451016 14504.01
1512833451317 14483.37
1512833451526 14550.28
1512833451937 14504.24
1512833452265 14501.5
1512833452445 14502.01
1512833452699 14478.72
1512833452964 14515.25
1512833453175 14487.58
1512833453249 14550.27
1512833453347 14550.27
1512833453380 14511.02
1512833453431 14483.37
1512833453442 14550.27
1512833453590 14487.58
1512833453685 14515.27
1512833454005 14496.35
1512833454006 14501.56
1512833454145 14511
1512833454166 14515.25
1512833454198 16100.63
1512833454230 16100.63
1512833454557 14523.05
1512833454906 14510.03
1512833454958 14501.01
1512833455118 14540.01
1512833455621 14515.27
1512833455622 14523.07
1512833455847 14504.25
1512833456133 14533.01
1512833456135 14540.01
1512833456336 14504.01
1512833456338 14504.24
1512833456339 14502.01
1512833456638 14511.03
1512833456639 14523.07
1512833456715 14550.3
1512833456757 14523.09
1512833456926 14504.01
1512833457160 14511
1512833457223 14512.55
1512833458061 14504.25
1512833458429 14523.05
1512833458739 14523.09
1512833458748 14496.35
1512833458905 14512.57
1512833459188 14532.8
1512833459230 14506.1
1512833459271 14504.24
1512833459919 14509.01
1512833460427 14512.56
1512833460522 14512.55
1512833460523 14545.24
1512833460736 14516.15
1512833461276 14550.29
1512833461604 14550.3
1512833461730 14565.31
1512833461731 14565.31
1512833461773 14550.32
1512833461804 14565.31
1512833461931 14565.31
1512833462283 14550.32
1512833462314 14506.1
1512833462325 14550.35
1512833462368 14532.8
1512833462389 14545.24
1512833462581 14504.01
1512833462584 14504.24
1512833462585 14509.01
1512833462680 14512.9
1512833462690 14512.56
1512833463114 14512.57
1512833463115 14539.34
1512833463116 14516.17
1512833463187 14550.29
1512833463605 14599.35
1512833463607 14599.35
1512833463637 14516.15
1512833463839 14518.68
1512833464422 14509.38
1512833464630 14610
1512833464767 14550.35
1512833464778 14540.01
1512833464968 14550.36
1512833464990 14506.11
1512833465043 14516.18
1512833465053 14550.35
1512833465344 14516.17
1512833465352 14518.7
1512833465503 14509.01
1512833466275 14535.65
1512833466784 8460
1512833466921 14518.68
1512833466984 14540.01
1512833467101 14514.79
1512833467313 14516.18
1512833467344 14518.7
1512833467462 14512.92
1512833467905 14550.36
1512833468522 14512.92
1512833468532 14514.81
1512833468586 14511
1512833468830 14550.31
1512833468852 14509.38
1512833468853 14506.11
1512833468854 14509.01
1512833468967 14550.37
1512833469753 14500
1512833469753 14514.82
1512833470283 14550.33
1512833470565 14509.38
1512833470630 14550.31
1512833471163 14509.01
1512833471268 14514.79
1512833471492 14512.85
1512833472313 14510.01
1512833474160 14551
1512833475167 14509.38
1512833475167 14509.01
1512833475170 14510.01
1512833475691 14509.38
1512833475903 14550.33
1512833476272 14509.02
1512833476388 14550.38
1512833477996 14551.01
1512833478316 14550.38
1512833478485 14510.01
1512833479177 14540.01
1512833479583 14550.37
1512833479902 14551.04
1512833480391 14539.34
1512833480401 14514.81
1512833480505 14512.92
1512833480750 14514.82
1512833480771 14532.77
1512833481199 14532.77
1512833481199 14509.38
1512833481200 14509.02
1512833481209 14512.9
1512833481230 14510.01
1512833481635 14528.87
1512833481667 14504.93
1512833481688 14596
1512833482095 14512.85
1512833482345 14516.06
1512833482418 14509.03
1512833482957 14540.01
1512833482958 14509.38
1512833483139 14504.24
1512833483362 14551.01
1512833483514 14510.01
1512833483790 14551.01
1512833484394 14596
1512833485252 14516.06
1512833485419 14504.24
1512833485421 14530.84
1512833485461 14596.01
1512833485587 14512.92
1512833485652 14516.08
1512833485736 14551.01
1512833486643 14552
1512833487053 14551.04
1512833487105 14552.03
1512833487466 14509.03
1512833487467 14530.84
1512833487468 14509.38
1512833487470 14510.01
1512833487488 14596.01
1512833487635 14533.08
1512833487793 14509.04
1512833487964 14596.01
1512833488082 14528.87
1512833488092 14504.93
1512833488165 14483.01
1512833488207 14551.05
1512833488489 14487.14
1512833488510 14512.84
1512833488541 14512.93
1512833488791 14550.53
1512833489185 14480.01
1512833489694 14596
1512833489961 14596
1512833490003 14509.04
1512833490236 14596
1512833490418 14552.03
1512833490841 14552.03
1512833490842 14486.84
1512833492354 14511.11
1512833492383 14492.34
1512833492589 14552
1512833492780 14594.2
1512833492854 14533.08
1512833493099 14521.79
1512833493162 14511.03
1512833493619 14594.2
1512833493640 14483.01
1512833493651 14480.01
1512833493682 14486.84
1512833494578 14552
1512833494631 14492.34
1512833494737 14516.08
1512833494771 14521.81
1512833494889 14504.01
1512833494984 14521.79
1512833495164 14506.23
1512833495216 14552.01
1512833495458 14506.3
1512833495772 14540.01
1512833496071 14506.23
1512833496176 14552.01
1512833496271 14552
1512833496388 14502.05
1512833496588 14552
1512833496705 14502.01
1512833497194 14502.05
1512833497196 14504.24
1512833497250 14501.66
1512833497294 14521.81
1512833497431 14493.36
1512833497463 14512.95
1512833497728 14540.01
1512833497783 14380.57
1512833498302 14595.47
1512833498346 14595.47
1512833498610 14595.47
1512833498767 14595.47
1512833498860 14552
1512833499670 14493.36
1512833499957 14504.01
1512833499959 14502.01
1512833499960 14504.24
1512833500881 14552
1512833501357 14501.66
1512833501612 14503.61
1512833501612 14447.16
1512833501674 14509.01
1512833502013 14494.06
1512833502108 14552
1512833502214 14552.01
1512833502288 14506.31
1512833502722 14552.01
1512833502764 14504.24
1512833503330 14552.01
1512833503444 14552.01
1512833503957 14552.01
1512833504146 14494.06
1512833504469 14512.84
1512833504757 14509.31
1512833505079 14552.01
1512833505281 14552
1512833505696 14552.03
1512833505968 14552.03
1512833506086 14509.01
1512833506107 14506.31
1512833506108 14504.24
1512833506255 14552.03
1512833506424 16023.57
1512833506466 16023.57
1512833506572 14492.78
1512833506816 14503.61
1512833506917 14501.56
1512833507639 14509.31
1512833507640 14487.14
1512833507708 14552
1512833507793 14551.05
1512833507877 14551
1512833507972 14550.53
1512833508057 14550.27
1512833508166 14486.84
1512833508187 14504.68
1512833508219 14481.2
1512833508325 1440
1512833508462 14480.01
1512833508802 14492.78
1512833509063 14483.01
1512833509827 14540
1512833510004 14550
1512833510035 14550
1512833510140 14352.59
1512833510244 14550
1512833510609 14512.95
1512833510630 14510.02
1512833510641 14447.16
1512833510819 14550
1512833510946 14512.93
1512833511238 14486.1
1512833512180 14501.56
1512833512232 14550
1512833512306 14486.84
1512833512315 14480.01
1512833512326 14483.01
1512833512367 14510.41
1512833512778 14510.02
1512833512896 14511.13
1512833513012 14483.01
1512833513277 14510.41
1512833513493 14515.18
1512833513494 14486.1
1512833513567 14481.21
1512833513962 14550
1512833514026 14504.68
1512833514174 14552.01
1512833514206 14552.01
1512833514407 14401.05
1512833514460 14550
1512833514587 14501.28
1512833514618 14440
1512833514692 14480.01
1512833515655 14481.2
1512833515772 14511.13
1512833515835 14515.2
1512833515922 14550
1512833516060 14479.62
1512833516061 14474.89
1512833516250 14550
1512833516473 14515.18
1512833516654 14515.86
1512833516708 14535.67
1512833517065 14515.2
1512833517078 14515.88
1512833517470 14401.05
1512833518128 14501.28
1512833518139 14479.62
1512833518289 14550.35
1512833518321 14550.35
1512833518491 14550
1512833518522 14483.01
1512833518523 14481.21
1512833518545 14480.01
1512833518597 14497.38
1512833519127 14497.38
1512833519181 14474.89
1512833519563 14493.24
1512833519748 14473.01
1512833519938 14469.4
1512833520340 14474.9
1512833520647 14473.61
1512833520955 14515.86
1512833520996 14503.61
1512833521368 14550
1512833521493 14396.38
1512833522083 14475.23
1512833522804 14473.61
1512833523324 14550
1512833523931 14493.24
1512833524089 14550
1512833524216 14489.03
1512833524746 14473.01
1512833524758 14474.9
1512833524782 14475.23
1512833525175 14470.37
1512833525561 14550
1512833525764 14618.3
1512833525765 14618.3
1512833525859 14499.01
1512833526330 14500
1512833526552 14515.88
1512833526605 14511.13
1512833526997 14497.01
1512833527007 14550.34
1512833527049 14550.34
1512833527145 14535.67
1512833527187 14550
1512833527568 14100
1512833527570 14470.37
1512833527573 14550
1512833528300 14550.03
1512833528302 14613.7
1512833528448 14613.7
1512833529377 14540.65
1512833529512 14613.7
1512833529679 14613.7
1512833529818 14471.45
1512833530771 14550.03
1512833530913 14550.03
1512833531055 14499.01
1512833531055 14500
1512833531056 14497.01
1512833531213 14613.7
1512833531214 14613.7
1512833531663 14468
1512833531867 14520
1512833532189 14471.45
1512833532422 14613.7
1512833532423 14613.7
1512833532742 14466.01
1512833533831 14613.8
1512833534087 14613.8
1512833534491 14472.38
1512833534515 14469.01
1512833534676 14540.65
1512833534748 14489.03
1512833535226 14496.42
1512833536173 14503.61
1512833536183 14515.18
1512833536820 14472.38
1512833536820 14536.53
1512833537234 14468
1512833537244 14466.01
1512833537266 14469.01
1512833537849 14469.4
1512833537869 14496.42
1512833537870 14257.78
1512833538126 14481.57
1512833538221 14550
1512833538337 14505.69
1512833538676 14475.23
1512833538677 14511.13
1512833538740 14515.2
1512833538772 16005.39
1512833538803 16005.39
1512833538973 14620.7
1512833539026 14620.7
1512833539047 14505.69
1512833539089 14481.57
1512833539155 14488.54
1512833539388 14515.18
1512833539441 14503.01
1512833539473 14500
1512833539611 14515.86
1512833539897 14503.01
1512833539898 14550
1512833539901 14480.64
1512833540055 14515.2
1512833540119 14515.88
1512833540129 14506.67
1512833540330 14472.39
1512833540920 14473.01
1512833541277 14550
1512833541381 14488.54
1512833542962 14550.4
1512833543013 14550.4
1512833543480 14475.23
1512833543500 14472.39
1512833543501 14473.01
1512833543702 14506.67
1512833543703 14550.4
1512833543704 14480.64
1512833543892 14489.73
1512833544008 14550.4
1512833544113 14513.99
1512833544160 14550.4
1512833544160 14488.68
1512833544246 14550
1512833544384 14501.01
1512833544405 14536.53
1512833544714 14513.99
1512833545019 14509.84
1512833545275 14502.01
1512833545571 14509.84
1512833545633 14550
1512833545784 14540
1512833545817 14511.11
1512833545914 14518.62
1512833546041 14489.73
1512833546042 14540.03
1512833546243 14515.89
1512833546348 14515.88
1512833546410 14540.03
1512833546591 14518.64
1512833546633 14540.03
1512833547068 14500.01
1512833547088 14515.86
1512833547190 14479.49
1512833547476 14542.65
1512833547477 14518.62
1512833547681 14300
1512833547691 14488.68
1512833547845 14518.86
1512833548194 14493.56
1512833548195 14515.89
1512833548205 14518.64
1512833548257 14518.88
1512833548323 14518.65
1512833548417 14497.01
1512833548661 14535.65
1512833549061 14479.49
1512833549070 14518.86
1512833549091 14493.56
1512833549186 14473.84
1512833549398 14524.23
1512833549737 14501.01
1512833549739 14502.01
1512833549741 14509.82
1512833549742 14500.01
1512833549769 14524.23
1512833550192 14534.72
1512833550414 14501.01
1512833550769 14497.01
1512833551284 14475.98
1512833551366 14473.84
1512833551556 14518.88
1512833551566 14510.02
1512833551567 14504.01
1512833552153 14475.98
1512833552299 14496.99
1512833552713 14502.01
1512833553104 14510.03
1512833553232 14496.99
1512833553411 14499.13
1512833553613 14534.72
1512833553944 14538.9
1512833554472 14499.13
1512833554660 14500.2
1512833555095 14509.82
1512833555172 14538.9
1512833555344 14510.03
1512833555419 9500
1512833555420 14542.65
1512833555492 14521.04
1512833555566 14543.78
1512833555587 14500.2
1512833555693 14521.04
1512833555725 14474.23
1512833555788 14543.78
1512833556074 14501.01
1512833556076 14511.77
1512833556077 14504.01
1512833556079 14502.01
1512833556191 14536.7
1512833556405 14536.7
1512833556417 14511.77
1512833556935 14556.95
1512833556936 14556.95
1512833556938 14556.95
1512833557149 14532.02
1512833557224 14556.95
1512833557339 15259.37
1512833557371 15259.37
1512833557625 15259.37
1512833557626 14556.95
1512833557629 14532.02
1512833557646 14496.01
1512833557741 14474.23
1512833557742 14541.11
1512833557744 14535.84
1512833557775 14533.02
1512833558748 14498.94
1512833558750 14525.19
1512833558752 14548.9
1512833558753 14541.12
1512833558779 14595.49
1512833558821 14595.49
1512833559008 14497.01
1512833559511 14541.12
1512833559564 14499.01
1512833559574 14498.94
1512833559648 14548.91
1512833559807 14514.99
1512833560072 14533.02
1512833560074 14510.02
1512833560605 14514.99
1512833560989 14595.5
1512833560990 14595.5
1512833560992 14508.08
1512833561294 14548.94
1512833561675 14541.12
1512833561719 14548.91
1512833561739 14508.08
1512833561866 14510.02
1512833562332 14496.01
1512833562332 14520.01
1512833562333 14497.01
1512833562333 14499.01
1512833562655 14608.83
1512833562739 14548.94
1512833562822 14535.84
1512833562937 14548.94
1512833562938 14499.01
1512833563253 14396.38
1512833563652 14556.96
1512833563949 14548.91
1512833563992 14548.9
1512833564066 14593.47
1512833564609 14520.01
1512833564700 14500
1512833564753 14552.02
1512833564988 14548.91
1512833565219 14525.19
1512833565220 14497.01
1512833565294 14552.02
1512833565376 14593.47
1512833565501 14525.21
1512833565566 14524.72
1512833565639 14556.96
1512833565935 14551.05
1512833565987 14510.02
1512833566039 14593.47
1512833566198 14507.59
1512833566623 14525.21
1512833566706 14525.23
1512833566931 14520.01
1512833567325 14551.06
1512833567326 14507.59
1512833567442 14496.12
1512833567495 14600
1512833567548 14600
1512833567654 14600
1512833568676 14499.01
1512833568679 14500
1512833568680 14497.01
1512833568739 14496.12
1512833568814 14507.2
1512833569268 14600
1512833569372 14551.06
1512833569455 14391.7
1512833569904 14499.01
1512833570108 14391.7
1512833570266 13777.77
1512833570277 12012.12
1512833570278 11888.88
1512833570288 11444.44
1512833570298 13333.33
1512833570299 13033.33
1512833570393 14496.01
1512833571346 14507.2
1512833571512 14511.29
1512833571602 14497.01
1512833571953 14600
1512833572173 14555
1512833572226 14555
1512833573457 14511.29
1512833573615 14385.97
1512833573626 14503.31
1512833574801 14499.01
1512833574822 14496.01
1512833574823 14497.01
1512833575034 14548.92
1512833575457 14556.97
1512833575478 14556.97
1512833575863 14503.31
1512833576054 14499.91
1512833576099 14499.01
1512833576461 14551.05
1512833577047 14548.92
1512833577134 14500
1512833577578 14551.08
1512833577790 14497.01
1512833577855 14543.4
1512833578224 14524.72
1512833578318 14551.05
1512833578434 14551.08
1512833578530 14551.08
1512833578551 14525.56
1512833578913 14543.4
1512833578914 14525.23
1512833579015 14525.58
1512833579528 14525.56
1512833579733 14542.24
1512833579812 14542.24
1512833579905 14541.12
1512833580040 14514.83
1512833580211 14520.01
1512833580626 14541.12
1512833580780 14518.65
1512833580962 16010.5
1512833580993 14528
1512833581015 14525.59
1512833581045 14499.01
1512833581084 16010.5
1512833581086 14500
1512833581087 14497.01
1512833581089 14525.58
1512833581199 14518.67
1512833581305 14541.12
1512833581715 14497.01
1512833582703 14600.2
1512833582748 14600.2
1512833582949 14499.01
1512833583290 14600.2
1512833583348 14600.2
1512833583441 14600.2
1512833583619 14496.01
1512833583757 14510.01
1512833584175 14600.2
1512833584196 14499.91
1512833584217 14600.2
1512833584376 14486.88
1512833584662 14545.07
1512833584704 14545.07
1512833585362 14486.88
1512833585520 14476.96
1512833585647 14600.2
1512833585700 14600.2
1512833585891 14545.07
1512833586187 14541.11
1512833586337 14541.11
1512833587228 14510.01
1512833587323 16010.5
1512833587345 14497.01
1512833587356 16010.5
1512833587367 14499.01
1512833587368 14496.01
1512833587620 14476.96
1512833587686 14475.11
1512833588643 14499.01
1512833588696 14000
1512833589184 14525.59
1512833589184 14518.67
1512833589236 14514.85
1512833589298 14528.01
1512833589778 14497.01
1512833590362 14604.4
1512833590394 14500
1512833590436 14604.4
1512833590679 14504.24
1512833591765 14604.4
1512833591817 14604.4
1512833593156 14604.4
1512833593198 14604.4
1512833593292 14604.4
1512833593618 14499.01
1512833593639 14497.01
1512833593660 14500
1512833593862 14540.03
1512833594373 14499.01
1512833594828 14539.94
1512833596015 14497.01
1512833596261 14475.11
1512833596471 14489.99
1512833596586 14496.01
1512833597095 14539.94
1512833597328 14489.99
1512833597738 14490.57
1512833598294 14590.6
1512833598356 14590.6
1512833599907 14499.01
1512833599916 14497.01
1512833599928 14496.01
1512833600013 14504.24
1512833600575 14499.01
1512833601867 14590.6
1512833601920 14590.6
1512833602283 14500
1512833603447 14501.01
1512833603457 14502.01
1512833604103 14537.68
1512833605727 14537.68
1512833605946 11000
1512833606021 14550
1512833606087 14541
1512833606119 14499.01
1512833606141 14500
1512833606161 14501.01
1512833606356 14540.03
1512833606356 14533.02
1512833606503 14550.03
1512833606545 13000
1512833606789 14506.3
1512833606790 14504.24
1512833607811 14550
1512833607896 14502.02
1512833608399 14490.57
1512833608504 14502.05
1512833608633 14550.03
1512833608647 14514.83
1512833608921 13777.77
1512833608922 14550.03
1512833609069 14511.11
1512833609143 14504.01
1512833609227 12502
1512833609418 14555.05
1512833609450 14555.05
1512833610032 14514.85
1512833610053 14511.13
1512833610159 14502.01
1512833610360 14555.06
1512833610455 12944
1512833610508 14555.06
1512833610645 14555.05
1512833610857 14528.01
1512833610899 14550.04
1512833611335 14502.05
1512833611400 14555.06
1512833611474 14505.65
1512833611612 14550.01
1512833611887 14450
1512833612014 14550.04
1512833612077 12944
1512833612122 14538.16
1512833612279 14533.02
1512833612341 14504.24
1512833612373 14502.02
1512833612384 14504.01
1512833612592 14502.06
1512833612853 14505.65
1512833613116 14504.09
1512833613117 14538.16
1512833613439 14550.01
1512833613600 14502.01
1512833613770 14511.11
1512833613801 14541.01
1512833614037 14598.5
1512833614058 14598.5
1512833614248 14598.5
1512833614386 14494.84
1512833614473 14550.04
1512833614568 14550
1512833614685 16010.5
1512833614727 16010.5
1512833614875 14502.06
1512833614907 14502.06
1512833615002 14504.09
1512833615131 14544.25
1512833615173 14503.9
1512833615311 14502.03
1512833615948 14385.97
1512833617001 14550
1512833617307 14486.64
1512833617787 14503.9
1512833617843 14669.28
1512833617844 14669.28
1512833618035 14496.12
1512833618353 14494.84
1512833618639 14502.01
1512833618641 14502.06
1512833618642 14502.03
1512833618691 14500.21
1512833618839 14496.12
1512833618956 14500.21
1512833618967 14495.05
1512833619115 14522.77
1512833619252 14502.07
1512833619559 16010.5
1512833619560 16010.5
1512833619562 14486.64
1512833619699 14495.74
1512833619913 14495.05
1512833620043 14522.77
1512833620126 14505.75
1512833620398 14502.02
1512833620689 14403.59
1512833620699 14519.36
1512833620945 14505.75
1512833621101 14495.44
1512833621279 14555
1512833621310 14555
1512833621321 14544.25
1512833621614 14502.04
1512833621634 14541.01
1512833621972 14483.61
1512833622113 14495.44
1512833622269 14505.94
1512833622574 14540.71
1512833622647 14550.03
1512833622879 14544.26
1512833623056 14519.36
1512833623140 14505.94
1512833623269 14495.34
1512833623712 14540.71
1512833623712 14526.96
1512833623797 14511.13
1512833623829 14510.02
1512833624163 14495.34
1512833624257 14483.61
1512833624374 14493.88
1512833624585 14541
1512833624638 14526.96
1512833624639 14495.74
1512833624640 14555.04
1512833624681 14555.04
1512833624808 14502.07
1512833624818 14502.02
1512833624860 14502.04
1512833624881 13000
1512833625011 14504.77
1512833625201 14533.06
1512833625295 14493.88
1512833625504 14512.26
1512833625681 14504.77
1512833625744 14542.25
1512833626067 14533.06
1512833626078 14510.38
1512833626393 14538.68
1512833626445 14512.26
1512833626446 14510.02
1512833626550 14512.28
1512833626571 14500.01
1512833626685 14499.23
1512833626717 14501.01
1512833627353 13533.33
1512833627458 13600
1512833627656 14499.23
1512833627687 14538.68
1512833627688 14511.87
1512833627760 14502.01
1512833628293 14501.01
1512833628356 14538.68
1512833628602 14511.87
1512833628663 14503.7
1512833629608 14503.7
1512833629638 14501
1512833629779 14512.46
1512833630220 14512.28
1512833630283 14512.48
1512833630750 14512.46
1512833630766 14501.76
1512833631149 14500.01
1512833631151 14502.01
1512833631193 14501.01
1512833631657 14544.26
1512833631658 14554.99
1512833631809 14554.99
1512833631811 14501.76
1512833631836 14502.01
1512833631983 14500.69
1512833632416 14501.02
1512833632596 14542.25
1512833632810 14550.04
1512833633193 14538.68
1512833633194 14510.38
1512833633194 14550.03
1512833633337 14550.07
1512833633337 14501.01
1512833633522 14521.18
1512833633523 14504.01
1512833633761 14549.18
1512833633762 14545.39
1512833634470 16010.5
1512833634471 14403.59
1512833634480 16010.5
1512833635049 14500.69
1512833635054 16010.5
1512833635086 16010.5
1512833635159 14512.48
1512833635169 14549.18
1512833635200 14521.18
1512833635295 14510.32
1512833635378 14521.2
1512833635503 14550
1512833635562 14521.18
1512833635771 14545.39
1512833635772 14510.01
1512833635871 14549.18
1512833636160 14510.32
1512833636361 14505.84
1512833637180 14505.84
1512833637314 14502.01
1512833637315 14512.26
1512833637316 14501.02
1512833637333 14504.01
1512833638008 14510.01
1512833638009 14504.24
1512833638010 14549.18
1512833638011 14521.18
1512833638104 14403.59
1512833638288 14512.26
1512833638340 14528.74
1512833638454 14506.62
1512833638676 14556.75
1512833638708 14555
1512833638761 14556.75
1512833638877 14555
1512833639110 14504.02
1512833639131 14521.2
1512833639226 14528.76
1512833639641 14528.74
1512833639948 14533.67
1512833640267 14599.99
1512833640310 14599.99
1512833640406 14521.21
1512833640865 14505.85
1512833641479 14506.62
1512833641636 14512.55
1512833641688 14550.07
1512833642092 14550.07
1512833642103 14528.76
1512833642251 14512.57
1512833642599 14521.21
1512833643128 14547.05
1512833643424 14550.04
1512833643564 14504.24
1512833643585 14504.02
1512833643596 14550
1512833643617 14505.85
1512833643691 14512.55
1512833643733 14550
1512833643850 13000
1512833643934 14509.83
1512833644146 12000
1512833644242 14528
1512833644454 14622.2
1512833644466 14622.2
1512833644841 14622.2
1512833644894 14622.2
1512833645042 14520.01
1512833645053 14547.05
1512833645428 14550
1512833645877 14622.2
1512833646180 14622.2
1512833646183 14504.03
1512833646211 14550.08
1512833646307 14622.2
1512833646368 14622.2
1512833646535 14504.24
1512833647138 14505.86
1512833647265 14622.2
1512833647318 14622.2
1512833647403 14622.2
1512833647499 14622.2
1512833647583 14622.2
1512833647689 14622.2
1512833647795 14622.2
1512833647943 14622.2
1512833648102 14622.2
1512833648154 14622.2
1512833648646 14550.08
1512833649091 14550.08
1512833649133 14550.09
1512833649186 14550.01
1512833649493 14620.7
1512833649567 14620.7
1512833649569 14520.01
1512833649769 14620.7
1512833649769 14620.7
1512833649789 14504.03
1512833649810 14505.86
1512833649811 14504.24
1512833650165 14512.57
1512833650269 14550.11
1512833650898 16010.49
1512833650899 16010.49
1512833651205 14550.01
1512833651226 14509.83
1512833651311 14550.12
1512833651430 14511.68
1512833651440 14550.09
1512833651586 14550.12
1512833651724 14550.11
1512833651732 14550.14
1512833651902 14520.01
1512833652207 14505.87
1512833652259 14550.12
1512833652280 14550.12
1512833652395 14550.15
1512833652416 14550.15
1512833652742 14509.01
1512833652981 12944
1512833653258 14504.24
1512833653363 14550.15
1512833653469 14550.15
1512833653471 14550.14
1512833653566 14550.08
1512833653874 14550
1512833653940 14550
1512833654057 14550.17
1512833654078 14546.95
1512833654798 14533.67
1512833654883 14550.17
1512833655094 14525.64
1512833655189 14550.09
1512833656066 14505.87
1512833656067 14509.01
1512833656068 14504.24
1512833656339 14546.95
1512833656370 14550
1512833656517 14520.01
1512833656518 14550.04
1512833656681 14505.88
1512833656862 14001
1512833657102 14550.2
1512833657237 14504.24
1512833657467 14550.17
1512833657488 14550.09
1512833657581 14550.22
1512833657738 14511.68
1512833657769 14509.01
1512833657832 14505.94
1512833657905 14550.2
1512833658054 14550.25
1512833658335 14525.64
1512833658513 14550.22
1512833658546 14550.27
1512833658651 14520.76
1512833658797 14505.94
1512833658891 14550.25
1512833658912 14520.76
1512833658964 14505.06
1512833659081 14550.3
1512833659113 11311
1512833659227 14512.22
1512833659509 14550.27
1512833659510 14782.67
1512833659561 14782.67
1512833659717 14550.32
1512833659822 14502.01
1512833660116 14550.3
1512833660148 14550.35
1512833660529 14550.32
1512833660561 14550.37
1512833660877 14550.35
1512833660930 14505.06
1512833661068 14550.4
1512833661185 14512.46
1512833661450 14550.37
1512833661577 14550.42
1512833661823 14403.59
1512833661897 14550.4
1512833662013 14550.45
1512833662100 14512.46
1512833662111 14502.01
1512833662238 14503.22
1512833662239 14505.88
1512833662248 14504.24
1512833662249 14509.01
1512833662375 14538.97
1512833662439 14550.42
1512833662576 14550.47
1512833662622 14538.97
1512833662634 14538.87
1512833662863 14509.01
1512833662895 14550.45
1512833663192 14550.5
1512833663193 14512.22
1512833663321 14532.62
1512833663437 14550.47
1512833663511 14532.62
1512833663512 14510.9
1512833663543 14550.52
1512833663834 14538.24
1512833663865 14550.5
1512833664077 14550.55
1512833664235 14503.22
1512833664522 14501.86
1512833664523 14550.52
1512833664532 14550.55
1512833664607 14538.24
1512833664661 14497.01
1512833664693 14550.57
1512833664797 14550.55
1512833665206 14505.89
1512833665248 14535.55
1512833665311 14501.86
1512833665561 14511.48
1512833665697 14404.22
1512833665718 14551
1512833665780 14504.24
1512833666193 14404.22
1512833666500 14511.48
1512833666637 14504.29
1512833666800 14497.01
1512833667414 14550.18
